Order_ID,Customer_ID,Order_Date,Product_ID,Product_Name,Category,Brand,Region,State,City,Quantity,Unit_Price,Discount_Pct,Sales,Cost_Price,Profit,Inventory_Level,Customer_Rating,Return_Flag,Sales_Channel
O01491,C013,2025-03-21,P021,Cricket Bat,Sports,SG,West,Maharashtra,Mumbai,6,768,5,4377.6,2743.29,1634.31,455,3,No,App
O01492,C011,2025-12-06,P023,Basketball,Sports,Spalding,North,Delhi,Delhi,9,1808,5,15458.4,10731.51,4726.89,18,4,No,App
O01493,C036,2025-03-12,P024,Yoga Mat,Sports,Decathlon,North,Delhi,Delhi,4,1909,20,6108.8,5399.29,709.51,498,1,No,App
O01494,C006,2025-11-30,P023,Basketball,Sports,Spalding,West,Gujarat,Ahmedabad,2,4928,0,9856.0,6176.43,3679.57,182,1,Yes,App
O01495,C010,2025-11-04,P015,Body Wash,Beauty,Dove,South,Tamil Nadu,Chennai,4,3838,10,13816.8,12070.81,1745.99,433,2,No,Online
O01496,C065,2025-11-21,P004,Headphones,Electronics,Sony,East,West Bengal,Kolkata,2,2077,10,3738.6,2342.48,1396.12,305,4,No,Store
O01497,C053,2025-06-09,P019,Sneakers,Clothing,Adidas,West,Maharashtra,Mumbai,1,4017,0,4017.0,2468.42,1548.58,445,5,No,Online
O01498,C011,2025-02-06,P007,Dining Table,Home,Ikea,South,Tamil Nadu,Chennai,10,231,20,1848.0,1757.84,90.16,200,1,No,Store
O01499,C030,2025-10-24,P005,Smartwatch,Electronics,Apple,West,Gujarat,Ahmedabad,8,4272,10,30758.4,26660.5,4097.9,2,3,No,Store
O01500,C039,2025-03-09,P007,Dining Table,Home,Ikea,East,West Bengal,Kolkata,3,2355,20,5652.0,5622.89,29.11,188,4,No,App
O01501,C040,2025-03-30,P017,Jeans,Clothing,Levis,South,Tamil Nadu,Chennai,10,1554,20,12432.0,10227.19,2204.81,166,4,No,Store
O01502,C045,2025-03-31,P012,Shampoo,Beauty,Loreal,North,UP,Noida,7,3740,20,20944.0,18511.09,2432.91,228,3,No,Online
O01503,C061,2025-12-30,P025,Treadmill,Sports,Decathlon,South,Karnataka,Bangalore,10,4469,5,42455.5,28831.48,13624.02,219,5,Yes,Online
O01504,C078,2025-10-13,P008,Mixer,Home,Philips,East,Odisha,Bhubaneswar,6,622,15,3172.2,2376.78,795.42,104,2,No,Store
O01505,C063,2025-06-19,P011,Face Cream,Beauty,Nivea,South,Karnataka,Bangalore,9,907,5,7754.85,6298.43,1456.42,437,5,No,App
O01506,C070,2025-01-27,P008,Mixer,Home,Philips,East,West Bengal,Kolkata,3,4213,0,12639.0,7486.92,5152.08,150,4,No,App
O01507,C016,2025-08-01,P005,Smartwatch,Electronics,Apple,North,UP,Noida,2,784,20,1254.4,1251.66,2.74,132,5,No,Store
O01508,C060,2025-02-27,P022,Football,Sports,Nike,South,Karnataka,Bangalore,3,1642,5,4679.7,3379.2,1300.5,258,2,Yes,App
O01509,C041,2025-08-17,P015,Body Wash,Beauty,Dove,North,Delhi,Delhi,5,2939,10,13225.5,11706.58,1518.92,312,1,No,Online
O01510,C009,2025-11-21,P008,Mixer,Home,Philips,North,UP,Noida,6,1711,5,9752.7,5830.83,3921.87,260,1,No,App
O01511,C003,2025-10-08,P004,Headphones,Electronics,Sony,East,Odisha,Bhubaneswar,7,4313,20,24152.8,16980.68,7172.12,244,1,No,Store
O01512,C052,2025-07-13,P008,Mixer,Home,Philips,West,Maharashtra,Mumbai,9,3282,0,29538.0,16710.37,12827.63,195,2,No,Store
O01513,C053,2025-03-18,P003,Laptop,Electronics,Dell,East,West Bengal,Kolkata,4,3436,15,11682.4,10572.53,1109.87,373,4,No,Online
O01514,C063,2025-04-07,P022,Football,Sports,Nike,West,Maharashtra,Mumbai,5,540,0,2700.0,1525.49,1174.51,330,5,No,Online
O01515,C046,2025-03-11,P013,Perfume,Beauty,Dior,East,West Bengal,Kolkata,9,2382,5,20366.1,13686.22,6679.88,135,3,No,Online
O01516,C048,2025-09-19,P002,Galaxy,Electronics,Samsung,North,Delhi,Delhi,10,3705,15,31492.5,24995.5,6497.0,215,1,No,App
O01517,C006,2025-07-07,P015,Body Wash,Beauty,Dove,South,Karnataka,Bangalore,8,409,15,2781.2,2355.68,425.52,111,4,No,Store
O01518,C014,2025-05-19,P022,Football,Sports,Nike,West,Gujarat,Ahmedabad,1,2521,20,2016.8,1514.29,502.51,102,2,No,Online
O01519,C057,2025-05-12,P019,Sneakers,Clothing,Adidas,East,Odisha,Bhubaneswar,10,2048,20,16384.0,11953.54,4430.46,138,5,No,Store
O01520,C065,2025-04-03,P011,Face Cream,Beauty,Nivea,West,Maharashtra,Mumbai,8,3739,5,28416.4,17324.68,11091.72,407,3,No,Online
O01521,C012,2025-03-01,P016,Shirt,Clothing,Levis,North,Delhi,Delhi,1,3842,5,3649.9,2921.18,728.72,499,4,No,Store
O01522,C076,2025-08-31,P012,Shampoo,Beauty,Loreal,North,UP,Noida,3,259,20,621.6,499.09,122.51,316,2,No,App
O01523,C038,2025-12-14,P009,Microwave,Home,LG,North,Delhi,Delhi,8,2748,0,21984.0,13817.37,8166.63,206,5,No,Online
O01524,C034,2025-06-28,P007,Dining Table,Home,Ikea,West,Gujarat,Ahmedabad,1,3039,20,2431.2,2255.25,175.95,111,2,No,Online
O01525,C044,2025-10-23,P005,Smartwatch,Electronics,Apple,West,Gujarat,Ahmedabad,5,4711,0,23555.0,15140.63,8414.37,492,5,Yes,Store
O01526,C044,2025-01-20,P020,Tshirt,Clothing,Puma,West,Gujarat,Ahmedabad,8,1395,5,10602.0,6981.54,3620.46,492,2,No,Store
O01527,C028,2025-09-09,P001,iPhone,Electronics,Apple,East,Odisha,Bhubaneswar,6,742,5,4229.4,3003.48,1225.92,323,5,No,App
O01528,C075,2025-09-07,P018,Jacket,Clothing,Nike,East,West Bengal,Kolkata,10,3451,15,29333.5,19988.49,9345.01,361,1,No,App
O01529,C056,2025-06-28,P014,Lipstick,Beauty,Maybelline,South,Karnataka,Bangalore,7,3442,15,20479.9,17321.34,3158.56,365,3,No,Store
O01530,C072,2025-09-07,P015,Body Wash,Beauty,Dove,North,UP,Noida,4,270,5,1026.0,842.9,183.1,75,2,No,Online
O01531,C075,2025-10-27,P006,Sofa,Home,Ikea,South,Karnataka,Bangalore,1,4488,0,4488.0,3078.43,1409.57,194,3,Yes,Store
O01532,C032,2025-04-08,P008,Mixer,Home,Philips,North,UP,Noida,2,2549,20,4078.4,3992.54,85.86,471,5,No,App
O01533,C025,2025-08-22,P002,Galaxy,Electronics,Samsung,East,West Bengal,Kolkata,5,527,20,2108.0,1909.43,198.57,22,2,No,App
O01534,C039,2025-05-15,P021,Cricket Bat,Sports,SG,South,Tamil Nadu,Chennai,5,4580,0,22900.0,16469.32,6430.68,109,5,Yes,Store
O01535,C021,2025-05-18,P022,Football,Sports,Nike,South,Tamil Nadu,Chennai,2,1400,0,2800.0,1955.57,844.43,361,4,No,Store
O01536,C056,2025-03-22,P021,Cricket Bat,Sports,SG,South,Karnataka,Bangalore,3,3847,10,10386.9,7530.06,2856.84,231,4,No,App
O01537,C057,2025-05-06,P016,Shirt,Clothing,Levis,South,Karnataka,Bangalore,5,3166,20,12664.0,10964.82,1699.18,181,3,No,Online
O01538,C014,2025-07-20,P019,Sneakers,Clothing,Adidas,West,Maharashtra,Mumbai,2,4405,15,7488.5,6738.38,750.12,457,4,No,App
O01539,C003,2025-06-14,P025,Treadmill,Sports,Decathlon,East,Odisha,Bhubaneswar,1,514,15,436.9,393.07,43.83,96,1,No,Store
O01540,C069,2025-02-28,P002,Galaxy,Electronics,Samsung,North,UP,Noida,6,1361,0,8166.0,4669.58,3496.42,264,5,No,Store
O01541,C023,2025-03-28,P011,Face Cream,Beauty,Nivea,West,Gujarat,Ahmedabad,5,4594,0,22970.0,13705.53,9264.47,30,1,No,Store
O01542,C007,2025-10-20,P001,iPhone,Electronics,Apple,West,Gujarat,Ahmedabad,2,1183,20,1892.8,1323.71,569.09,479,5,No,App
O01543,C039,2025-10-27,P014,Lipstick,Beauty,Maybelline,West,Maharashtra,Mumbai,7,4457,15,26519.15,21762.03,4757.12,27,2,Yes,Online
O01544,C026,2025-11-08,P012,Shampoo,Beauty,Loreal,East,West Bengal,Kolkata,6,760,15,3876.0,2749.08,1126.92,375,2,No,Online
O01545,C077,2025-03-16,P005,Smartwatch,Electronics,Apple,North,Delhi,Delhi,2,4809,20,7694.4,7238.51,455.89,350,2,No,App
O01546,C005,2025-08-13,P016,Shirt,Clothing,Levis,West,Gujarat,Ahmedabad,1,3127,15,2657.95,1912.45,745.5,309,5,No,Online
O01547,C072,2025-01-22,P003,Laptop,Electronics,Dell,West,Maharashtra,Mumbai,9,1722,5,14723.1,9899.22,4823.88,370,5,No,App
O01548,C010,2025-05-26,P007,Dining Table,Home,Ikea,North,UP,Noida,1,3951,20,3160.8,2294.78,866.02,226,4,No,Online
O01549,C028,2025-10-23,P007,Dining Table,Home,Ikea,South,Karnataka,Bangalore,7,4227,0,29589.0,19347.95,10241.05,210,5,Yes,Store
O01550,C004,2025-01-04,P010,Mattress,Home,Sleepwell,South,Tamil Nadu,Chennai,8,2344,0,18752.0,11252.45,7499.55,392,2,No,Store
O01551,C044,2025-12-18,P012,Shampoo,Beauty,Loreal,West,Gujarat,Ahmedabad,9,533,20,3837.6,2727.16,1110.44,338,4,No,App
O01552,C001,2025-02-12,P013,Perfume,Beauty,Dior,North,UP,Noida,6,1619,15,8256.9,5510.64,2746.26,310,2,No,Online
O01553,C071,2025-11-23,P004,Headphones,Electronics,Sony,South,Tamil Nadu,Chennai,5,2613,15,11105.25,10265.19,840.06,113,5,No,Store
O01554,C037,2025-01-08,P001,iPhone,Electronics,Apple,North,Delhi,Delhi,4,2564,0,10256.0,6956.08,3299.92,470,4,No,App
O01555,C066,2025-07-01,P010,Mattress,Home,Sleepwell,South,Tamil Nadu,Chennai,6,2912,5,16598.4,12061.25,4537.15,460,3,No,App
O01556,C055,2025-09-28,P004,Headphones,Electronics,Sony,North,Delhi,Delhi,3,599,15,1527.45,1096.67,430.78,63,1,No,App
O01557,C077,2025-06-13,P020,Tshirt,Clothing,Puma,East,West Bengal,Kolkata,1,2629,20,2103.2,1743.09,360.11,93,1,No,Online
O01558,C012,2025-09-28,P021,Cricket Bat,Sports,SG,South,Tamil Nadu,Chennai,5,2842,15,12078.5,9195.27,2883.23,338,4,No,Online
O01559,C021,2025-12-06,P005,Smartwatch,Electronics,Apple,South,Karnataka,Bangalore,3,428,0,1284.0,838.23,445.77,192,1,No,App
O01560,C023,2025-03-27,P002,Galaxy,Electronics,Samsung,South,Karnataka,Bangalore,5,212,0,1060.0,779.39,280.61,20,3,No,Store
O01561,C003,2025-12-26,P012,Shampoo,Beauty,Loreal,North,UP,Noida,5,4046,0,20230.0,14076.99,6153.01,27,3,No,Online
O01562,C054,2025-10-07,P006,Sofa,Home,Ikea,North,Delhi,Delhi,6,4586,5,26140.2,15486.28,10653.92,411,5,No,App
O01563,C065,2025-02-02,P011,Face Cream,Beauty,Nivea,West,Gujarat,Ahmedabad,3,3106,10,8386.2,6688.2,1698.0,114,3,No,App
O01564,C023,2025-06-10,P015,Body Wash,Beauty,Dove,East,Odisha,Bhubaneswar,1,1247,10,1122.3,944.67,177.63,40,5,No,App
O01565,C009,2025-03-10,P018,Jacket,Clothing,Nike,South,Tamil Nadu,Chennai,4,3979,5,15120.2,10211.32,4908.88,444,3,Yes,App
O01566,C033,2025-08-21,P007,Dining Table,Home,Ikea,North,Delhi,Delhi,6,463,0,2778.0,1855.59,922.41,490,3,No,Store
O01567,C066,2025-09-14,P003,Laptop,Electronics,Dell,North,UP,Noida,3,3357,10,9063.9,7005.89,2058.01,134,4,No,App
O01568,C068,2025-04-17,P023,Basketball,Sports,Spalding,East,West Bengal,Kolkata,5,2554,10,11493.0,8529.62,2963.38,399,3,No,App
O01569,C018,2025-12-10,P001,iPhone,Electronics,Apple,South,Karnataka,Bangalore,6,1102,20,5289.6,4032.9,1256.7,159,5,No,Online
O01570,C044,2025-12-02,P017,Jeans,Clothing,Levis,North,Delhi,Delhi,7,395,15,2350.25,1676.63,673.62,493,2,No,App
O01571,C008,2025-12-16,P024,Yoga Mat,Sports,Decathlon,South,Tamil Nadu,Chennai,9,620,0,5580.0,4003.55,1576.45,339,2,No,App
O01572,C026,2025-09-11,P003,Laptop,Electronics,Dell,South,Karnataka,Bangalore,8,2265,10,16308.0,10311.8,5996.2,212,5,No,Store
O01573,C045,2025-02-04,P012,Shampoo,Beauty,Loreal,East,West Bengal,Kolkata,7,1565,10,9859.5,8745.98,1113.52,25,5,No,Online
O01574,C038,2025-07-28,P002,Galaxy,Electronics,Samsung,East,Odisha,Bhubaneswar,7,2667,0,18669.0,10954.36,7714.64,322,4,Yes,App
O01575,C077,2025-01-10,P022,Football,Sports,Nike,North,Delhi,Delhi,10,3729,20,29832.0,23482.23,6349.77,357,3,No,App
O01576,C055,2025-12-19,P017,Jeans,Clothing,Levis,East,Odisha,Bhubaneswar,10,4842,0,48420.0,30775.53,17644.47,135,2,Yes,App
O01577,C075,2025-09-15,P007,Dining Table,Home,Ikea,North,UP,Noida,5,2358,10,10611.0,7278.4,3332.6,481,5,No,Online
O01578,C038,2025-05-26,P014,Lipstick,Beauty,Maybelline,North,UP,Noida,8,3455,0,27640.0,20109.08,7530.92,281,5,No,Store
O01579,C014,2025-09-30,P010,Mattress,Home,Sleepwell,North,Delhi,Delhi,10,698,15,5933.0,4694.12,1238.88,224,5,No,Online
O01580,C077,2025-11-20,P008,Mixer,Home,Philips,South,Karnataka,Bangalore,2,4313,10,7763.4,5087.11,2676.29,82,2,No,Store
O01581,C080,2025-11-11,P025,Treadmill,Sports,Decathlon,West,Gujarat,Ahmedabad,4,4935,5,18753.0,14382.16,4370.84,303,5,No,Online
O01582,C066,2025-03-21,P013,Perfume,Beauty,Dior,East,West Bengal,Kolkata,7,2227,5,14809.55,8615.13,6194.42,422,5,No,Online
O01583,C030,2025-08-04,P003,Laptop,Electronics,Dell,West,Maharashtra,Mumbai,6,3652,0,21912.0,14126.15,7785.85,383,5,No,App
O01584,C059,2025-06-13,P008,Mixer,Home,Philips,East,Odisha,Bhubaneswar,4,558,10,2008.8,1334.72,674.08,460,1,No,Online
O01585,C011,2025-08-29,P019,Sneakers,Clothing,Adidas,West,Maharashtra,Mumbai,9,1956,10,15843.6,12038.97,3804.63,153,5,No,App
O01586,C079,2025-01-09,P004,Headphones,Electronics,Sony,South,Tamil Nadu,Chennai,4,2628,15,8935.2,8248.99,686.21,70,2,Yes,App
O01587,C053,2025-10-03,P022,Football,Sports,Nike,East,West Bengal,Kolkata,3,2622,10,7079.4,5358.89,1720.51,370,4,No,Store
O01588,C051,2025-09-19,P010,Mattress,Home,Sleepwell,North,Delhi,Delhi,6,4150,20,19920.0,19249.94,670.06,378,1,No,App
O01589,C052,2025-01-16,P007,Dining Table,Home,Ikea,West,Maharashtra,Mumbai,4,3392,5,12889.6,10694.1,2195.5,354,5,No,Online
O01590,C026,2025-09-16,P021,Cricket Bat,Sports,SG,South,Tamil Nadu,Chennai,2,3490,10,6282.0,5471.89,810.11,355,5,No,Online
O01591,C043,2025-06-05,P010,Mattress,Home,Sleepwell,East,West Bengal,Kolkata,9,4339,0,39051.0,23260.7,15790.3,477,3,No,Store
O01592,C017,2025-06-05,P022,Football,Sports,Nike,West,Maharashtra,Mumbai,6,4393,0,26358.0,19642.03,6715.97,49,4,No,App
O01593,C021,2025-11-14,P021,Cricket Bat,Sports,SG,South,Tamil Nadu,Chennai,1,385,20,308.0,282.86,25.14,447,1,No,Online
O01594,C052,2025-06-23,P021,Cricket Bat,Sports,SG,South,Tamil Nadu,Chennai,4,1425,15,4845.0,4120.74,724.26,324,5,No,Store
O01595,C020,2025-08-28,P025,Treadmill,Sports,Decathlon,East,Odisha,Bhubaneswar,4,4512,0,18048.0,11649.34,6398.66,225,2,No,App
O01596,C068,2025-03-30,P016,Shirt,Clothing,Levis,North,Delhi,Delhi,3,2097,0,6291.0,3914.55,2376.45,160,3,No,Store
O01597,C006,2025-08-08,P017,Jeans,Clothing,Levis,East,Odisha,Bhubaneswar,1,2027,10,1824.3,1229.9,594.4,390,1,No,App
O01598,C066,2025-08-18,P002,Galaxy,Electronics,Samsung,North,Delhi,Delhi,5,1768,0,8840.0,5892.11,2947.89,136,3,Yes,Store
O01599,C059,2025-05-22,P012,Shampoo,Beauty,Loreal,West,Gujarat,Ahmedabad,10,237,10,2133.0,1465.06,667.94,247,2,No,App
O01600,C024,2025-12-18,P015,Body Wash,Beauty,Dove,North,UP,Noida,6,2749,20,13195.2,9639.93,3555.27,413,1,No,Store
O01601,C001,2025-09-16,P010,Mattress,Home,Sleepwell,North,UP,Noida,7,2239,15,13322.05,9154.54,4167.51,269,1,No,App
O01602,C048,2025-12-16,P005,Smartwatch,Electronics,Apple,South,Karnataka,Bangalore,9,3812,10,30877.2,24224.88,6652.32,334,5,Yes,Online
O01603,C075,2025-08-21,P001,iPhone,Electronics,Apple,South,Karnataka,Bangalore,5,2233,10,10048.5,6748.66,3299.84,416,4,No,Store
O01604,C076,2025-05-30,P016,Shirt,Clothing,Levis,North,Delhi,Delhi,6,2626,0,15756.0,9577.43,6178.57,359,5,No,Online
O01605,C013,2025-03-15,P024,Yoga Mat,Sports,Decathlon,North,Delhi,Delhi,8,401,5,3047.6,2502.46,545.14,95,1,No,App
O01606,C033,2025-07-05,P023,Basketball,Sports,Spalding,West,Maharashtra,Mumbai,2,3858,5,7330.2,5503.09,1827.11,390,2,No,App
O01607,C008,2025-12-05,P022,Football,Sports,Nike,West,Maharashtra,Mumbai,1,401,20,320.8,276.28,44.52,258,4,No,App
O01608,C039,2025-04-26,P018,Jacket,Clothing,Nike,East,Odisha,Bhubaneswar,6,2744,5,15640.8,10888.47,4752.33,395,2,No,App
O01609,C072,2025-07-28,P016,Shirt,Clothing,Levis,South,Karnataka,Bangalore,1,4525,20,3620.0,3308.58,311.42,271,3,Yes,Online
O01610,C059,2025-12-15,P014,Lipstick,Beauty,Maybelline,East,Odisha,Bhubaneswar,6,3764,0,22584.0,14260.44,8323.56,66,2,Yes,Store
O01611,C018,2025-11-24,P024,Yoga Mat,Sports,Decathlon,South,Tamil Nadu,Chennai,1,1085,0,1085.0,649.42,435.58,344,2,No,Online
O01612,C055,2025-12-17,P008,Mixer,Home,Philips,West,Gujarat,Ahmedabad,7,1152,20,6451.2,5722.47,728.73,241,1,No,Store
O01613,C051,2025-11-04,P005,Smartwatch,Electronics,Apple,East,West Bengal,Kolkata,10,755,5,7172.5,5112.44,2060.06,453,4,No,Online
O01614,C008,2025-04-16,P009,Microwave,Home,LG,East,Odisha,Bhubaneswar,8,3902,0,31216.0,18657.42,12558.58,190,1,No,App
O01615,C052,2025-03-03,P008,Mixer,Home,Philips,West,Maharashtra,Mumbai,9,4052,0,36468.0,23318.34,13149.66,118,5,No,Store
O01616,C010,2025-04-03,P013,Perfume,Beauty,Dior,North,Delhi,Delhi,1,1149,10,1034.1,801.24,232.86,231,2,No,Store
O01617,C038,2025-06-05,P011,Face Cream,Beauty,Nivea,North,UP,Noida,8,1376,0,11008.0,6149.96,4858.04,7,2,No,Online
O01618,C053,2025-04-24,P018,Jacket,Clothing,Nike,West,Maharashtra,Mumbai,9,821,10,6650.1,5523.38,1126.72,62,3,No,App
O01619,C036,2025-03-05,P015,Body Wash,Beauty,Dove,West,Gujarat,Ahmedabad,9,1772,10,14353.2,9822.02,4531.18,262,2,No,Online
O01620,C022,2025-09-13,P014,Lipstick,Beauty,Maybelline,South,Tamil Nadu,Chennai,7,1608,20,9004.8,8848.58,156.22,190,2,No,App
O01621,C060,2025-02-12,P006,Sofa,Home,Ikea,West,Maharashtra,Mumbai,1,3734,0,3734.0,2452.61,1281.39,220,1,No,Store
O01622,C057,2025-02-23,P007,Dining Table,Home,Ikea,East,West Bengal,Kolkata,5,4777,20,19108.0,14250.52,4857.48,219,2,No,Online
O01623,C013,2025-06-11,P023,Basketball,Sports,Spalding,West,Gujarat,Ahmedabad,6,871,20,4180.8,3454.04,726.76,343,1,No,Store
O01624,C077,2025-11-06,P009,Microwave,Home,LG,East,Odisha,Bhubaneswar,2,2033,0,4066.0,2641.13,1424.87,214,4,No,App
O01625,C014,2025-09-06,P024,Yoga Mat,Sports,Decathlon,East,West Bengal,Kolkata,10,2206,15,18751.0,15755.22,2995.78,494,5,No,Store
O01626,C002,2025-09-07,P016,Shirt,Clothing,Levis,West,Gujarat,Ahmedabad,9,2760,5,23598.0,18300.27,5297.73,221,3,No,App
O01627,C059,2025-02-26,P016,Shirt,Clothing,Levis,North,UP,Noida,2,2047,5,3889.3,2953.69,935.61,497,1,No,App
O01628,C057,2025-07-05,P017,Jeans,Clothing,Levis,East,West Bengal,Kolkata,5,2702,5,12834.5,8877.23,3957.27,91,4,No,Store
O01629,C056,2025-10-28,P021,Cricket Bat,Sports,SG,West,Maharashtra,Mumbai,4,914,5,3473.2,2811.67,661.53,315,4,No,Online
O01630,C023,2025-10-11,P019,Sneakers,Clothing,Adidas,North,Delhi,Delhi,4,4141,10,14907.6,12565.66,2341.94,495,4,No,App
O01631,C053,2025-10-08,P017,Jeans,Clothing,Levis,West,Maharashtra,Mumbai,7,4000,5,26600.0,19880.92,6719.08,354,1,No,Store
O01632,C001,2025-12-16,P015,Body Wash,Beauty,Dove,West,Gujarat,Ahmedabad,9,1100,15,8415.0,7442.79,972.21,311,5,No,App
O01633,C071,2025-02-28,P008,Mixer,Home,Philips,East,Odisha,Bhubaneswar,9,283,5,2419.65,1797.09,622.56,233,3,No,Online
O01634,C075,2025-06-02,P022,Football,Sports,Nike,South,Karnataka,Bangalore,9,208,20,1497.6,1410.12,87.48,109,2,No,Store
O01635,C056,2025-09-05,P011,Face Cream,Beauty,Nivea,South,Tamil Nadu,Chennai,7,2423,20,13568.8,13272.1,296.7,40,3,No,Online
O01636,C027,2025-10-31,P003,Laptop,Electronics,Dell,South,Tamil Nadu,Chennai,8,3853,5,29282.8,19151.44,10131.36,23,2,No,Store
O01637,C048,2025-02-23,P024,Yoga Mat,Sports,Decathlon,North,Delhi,Delhi,3,2879,0,8637.0,6777.26,1859.74,145,3,No,App
O01638,C028,2025-10-29,P019,Sneakers,Clothing,Adidas,South,Karnataka,Bangalore,8,1420,15,9656.0,8926.58,729.42,131,4,Yes,App
O01639,C025,2025-04-17,P020,Tshirt,Clothing,Puma,East,Odisha,Bhubaneswar,2,3570,5,6783.0,5189.06,1593.94,104,4,No,Store
O01640,C055,2025-12-13,P014,Lipstick,Beauty,Maybelline,East,Odisha,Bhubaneswar,10,593,5,5633.5,3793.97,1839.53,393,1,No,Online
O01641,C015,2025-09-27,P022,Football,Sports,Nike,North,UP,Noida,2,3622,5,6881.8,4962.14,1919.66,158,5,No,Online
O01642,C075,2025-03-08,P020,Tshirt,Clothing,Puma,West,Gujarat,Ahmedabad,8,2680,0,21440.0,14025.61,7414.39,274,1,No,Online
O01643,C024,2025-10-31,P004,Headphones,Electronics,Sony,West,Maharashtra,Mumbai,7,3581,0,25067.0,15620.48,9446.52,339,3,No,Online
O01644,C030,2025-01-24,P005,Smartwatch,Electronics,Apple,East,Odisha,Bhubaneswar,6,2326,5,13258.2,8465.92,4792.28,470,1,No,Store
O01645,C027,2025-12-01,P022,Football,Sports,Nike,South,Tamil Nadu,Chennai,2,1705,5,3239.5,2500.25,739.25,351,4,No,Store
O01646,C052,2025-07-05,P024,Yoga Mat,Sports,Decathlon,East,Odisha,Bhubaneswar,3,280,5,798.0,558.3,239.7,122,1,No,Store
O01647,C017,2025-11-26,P008,Mixer,Home,Philips,West,Gujarat,Ahmedabad,3,2552,20,6124.8,5452.7,672.1,360,3,No,App
O01648,C045,2025-04-21,P023,Basketball,Sports,Spalding,East,Odisha,Bhubaneswar,9,4895,15,37446.75,32296.67,5150.08,79,4,No,Online
O01649,C078,2025-12-10,P022,Football,Sports,Nike,West,Gujarat,Ahmedabad,6,3880,10,20952.0,14418.02,6533.98,485,4,No,Online
O01650,C004,2025-11-26,P012,Shampoo,Beauty,Loreal,West,Gujarat,Ahmedabad,6,2798,20,13430.4,9945.15,3485.25,499,1,No,Store
O01651,C013,2025-10-27,P005,Smartwatch,Electronics,Apple,West,Maharashtra,Mumbai,1,1684,10,1515.6,954.62,560.98,407,5,Yes,Store
O01652,C077,2025-03-19,P003,Laptop,Electronics,Dell,South,Karnataka,Bangalore,10,3208,0,32080.0,21898.66,10181.34,480,2,No,Online
O01653,C077,2025-10-27,P024,Yoga Mat,Sports,Decathlon,West,Gujarat,Ahmedabad,2,449,20,718.4,561.24,157.16,477,3,No,Store
O01654,C060,2025-04-24,P010,Mattress,Home,Sleepwell,East,Odisha,Bhubaneswar,8,3896,15,26492.8,18562.99,7929.81,166,5,No,App
O01655,C026,2025-05-16,P014,Lipstick,Beauty,Maybelline,South,Tamil Nadu,Chennai,6,335,5,1909.5,1189.86,719.64,488,5,No,Online
O01656,C017,2025-09-26,P019,Sneakers,Clothing,Adidas,North,Delhi,Delhi,1,834,15,708.9,615.09,93.81,348,2,No,App
O01657,C053,2025-03-29,P001,iPhone,Electronics,Apple,North,Delhi,Delhi,7,3994,20,22366.4,20540.57,1825.83,97,2,No,Online
O01658,C032,2025-12-15,P010,Mattress,Home,Sleepwell,South,Tamil Nadu,Chennai,4,2639,5,10028.2,7099.25,2928.95,48,2,No,Online
O01659,C028,2025-09-19,P018,Jacket,Clothing,Nike,East,West Bengal,Kolkata,4,3947,0,15788.0,10990.39,4797.61,172,5,No,App
O01660,C025,2025-09-23,P024,Yoga Mat,Sports,Decathlon,North,Delhi,Delhi,3,4651,20,11162.4,7725.18,3437.22,290,1,No,Store
O01661,C065,2025-03-23,P012,Shampoo,Beauty,Loreal,East,Odisha,Bhubaneswar,10,1802,0,18020.0,11741.51,6278.49,104,5,No,Online
O01662,C042,2025-02-23,P002,Galaxy,Electronics,Samsung,West,Gujarat,Ahmedabad,3,215,20,516.0,449.78,66.22,287,2,No,App
O01663,C053,2025-05-01,P006,Sofa,Home,Ikea,South,Tamil Nadu,Chennai,5,2094,20,8376.0,6061.62,2314.38,258,2,No,App
O01664,C021,2025-12-23,P004,Headphones,Electronics,Sony,South,Tamil Nadu,Chennai,9,2996,5,25615.8,18698.37,6917.43,427,1,No,Store
O01665,C042,2025-02-06,P016,Shirt,Clothing,Levis,West,Gujarat,Ahmedabad,2,865,20,1384.0,1125.67,258.33,327,5,No,App
O01666,C061,2025-06-26,P022,Football,Sports,Nike,East,West Bengal,Kolkata,6,2136,20,10252.8,7818.55,2434.25,60,5,No,App
O01667,C042,2025-08-12,P007,Dining Table,Home,Ikea,South,Karnataka,Bangalore,6,2135,10,11529.0,7281.56,4247.44,278,3,No,Online
O01668,C078,2025-04-11,P005,Smartwatch,Electronics,Apple,West,Maharashtra,Mumbai,4,4618,15,15701.2,12340.51,3360.69,319,5,No,Store
O01669,C058,2025-07-08,P015,Body Wash,Beauty,Dove,West,Gujarat,Ahmedabad,10,3771,0,37710.0,26475.39,11234.61,245,1,No,Online
O01670,C006,2025-08-05,P009,Microwave,Home,LG,North,UP,Noida,6,2825,5,16102.5,11743.2,4359.3,66,2,No,Store
O01671,C039,2025-04-22,P006,Sofa,Home,Ikea,West,Maharashtra,Mumbai,5,1631,5,7747.25,4913.76,2833.49,87,4,No,Online
O01672,C034,2025-11-03,P002,Galaxy,Electronics,Samsung,East,Odisha,Bhubaneswar,7,4877,5,32432.05,22109.8,10322.25,360,5,Yes,App
O01673,C011,2025-05-28,P005,Smartwatch,Electronics,Apple,North,Delhi,Delhi,8,3926,10,28267.2,22735.1,5532.1,438,4,No,App
